path,sentence
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009062.wav,Chúng dùng ống sắt xà beng đá ném vào các chiến sĩ chống ma túy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012583.wav,bạn nặng bao nhiêu cân
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004904.wav,Những gốc đào nhỏ sáu bảy trăm ngàn thì nay còn hai ba trăm ngàn đồng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011114.wav,máy bay nào hạ cánh sớm ở thành phố nữu ước
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005604.wav,vậy thì quá tệ cạnh tranh dữ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010553.wav,Hình chụp với con không hề tự nhiên tư thế bế con ngượng ngập
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013923.wav,năm nay nguồn tiền lẻ không được mới nhất là những mệnh giá nhỏ chủ yếu là tiền cũ được ép phẳng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005732.wav,xe bỗng nhiên xuất hiện tại ngã tư và rẽ trái
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000625.wav,Ngày ngày Chiểu vẫn mưu sinh bằng nghề nhặt rác
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005298.wav,điển hình nhất chính là tỉnh Tiền Giang chỉ tính mỗi xã vũ thảo đã có hơn bảy mươi phần trăm dân cư vẫn phải dùng nước chưa đảm bảo an toàn như nước giếng nhiễm phèn nước nhiễm khuẩn hằng ngày
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007468.wav,Về quan điểm cá nhân tôi thấy nên giữ nguyên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012981.wav,hôm qua khi tôi ngã từ thang xuống tôi đã làm chật khớp vai của tôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005203.wav,khách sạn hill ở đâu ạ xin lỗi tôi không biết
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008364.wav,Khắp người chị chó đều có chấm hoa to chưa kìa Cass
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007357.wav,Và điều đó ít thấy trong phim Việt hoặc có cũng mờ nhạt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003577.wav,May mắn Tuân lại kịp thời phát hiện vớt lên và báo sự việc với công an
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010173.wav,cú xỉa bóng vào góc hẹp của Minh Nghĩa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010067.wav,cô ấy rất tức về chứng quên của anh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011540.wav,tôi cần phim đen trắng cho camera này
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007671.wav,một chai remy martin và hai chai swing
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006871.wav,thật dễ bóc mẽ những lão chồng già ngoại tình vốn thích của lạ nên các lão rất dễ sa vào ngoại tình song không hề muốn vứt bỏ gia đình mà họ đã đầu tư vào đó khá nhiều tiền của
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006399.wav,Triệu chứng ngứa thường dữ dội nhất là vào ban đêm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012994.wav,ngày tết gọi điện thoại cố định cũng khó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010474.wav,chị đã không thể tham dự giải quốc tế Sydney để có thời gian chuẩn bị cho Australia mở rộng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009945.wav,nó mang đến cho bạn kiến thức tổng thể trong việc giữ gìn sức khỏe và phòng chữa bệnh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009645.wav,ông tổng giám đốc doanh nghiệp bảo trợ xã hội là người đã hỗ trợ xây dựng ngôi nhà từ những chai nhựa lông ngỗng và cũng là chủ dự án này
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000772.wav,Nhưng bây giờ vì hoàn cảnh hiện tại chị chưa thể mang chúng theo mình
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012663.wav,vì chỗ ngồi của nghị sĩ kề sát nhau
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011447.wav,tôi không nóng nhưng tôi lại toát mồ hôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006683.wav,tôi muốn thuốc trị khó tiêu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005430.wav,tết của các dân tộc ít người
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009192.wav,có rất nhiều chỗ phía sau
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003788.wav,sau này em tôi chắc chắn sẽ có một tương lai xán lạn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001786.wav,khách sạn có một máy phách không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007118.wav,nếu anh không đi được anh nên hủy nó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002758.wav,Đơn giản bạn chỉ cần rename nó đi chẳng hạn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004685.wav,sách bỏ túi của tôi bị mất
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_010048.wav,có hai phòng ngủ đúng không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010896.wav,Tuy nhiên vợ và cháu trai của ông bị thương nặng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002040.wav,những người trẻ ấy thật đáng phê phán đáng lên án
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009283.wav,từ mẫu phân tích của bà vũ thị khởi giám đốc tổng công ty tâm lý học ứng dụng nhiều phụ huynh đã hiểu rõ khoảng trống giữa cha mẹ và con cái không phải là khoảng cách về địa lý mà là khoảng cách tâm lý
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005162.wav,Với tình huống tai nạn như thế này thường không thể tránh được tử vong
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006872.wav,Tức là kích cỡ có vị trí của nó những không phải là tất cả
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012437.wav,ngôn ngữ đa ngôn ngữ có cả tiếng Việt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010237.wav,Ngay sau đó Công an huyện Củ Chi cũng vào cuộc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007878.wav,vảy cứng có đau không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003342.wav,tôi thích cà phê thêm hương vị hơn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004918.wav,Đó là những cầu thủ sáng tạo đầy khát vọng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009426.wav,Lúc hết liệu trình mặt em như bãi tha ma em bắt chúng nó trả lại tiền
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005913.wav,để xác người mau rữa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009593.wav,Hiện nay điều này đã được nhìn nhận đánh giá lại
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005740.wav,Dự kiến phim sẽ đóng máy vào tháng Bảy tới
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008516.wav,có khoản phạt vì tôi thay đổi kế hoạch không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002033.wav,pháp tự quyết định được số phận Scotland có lợi thế trên sân nhà trong hai trận cầu đinh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003078.wav,Ca sĩ Phan Anh tặng khăn choàng mùa đông và album cho Fan hâm mộ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007237.wav,có nhưng tôi không quan tâm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012757.wav,bật chế độ sưởi ấm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001207.wav,Sản phẩm được bán tại siêu thị nhà thuốc cửa hàng mỹ phẩm trên toàn quốc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013985.wav,tô sữa đậu nành ạ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001081.wav,tôi cần một xe thể thao
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004491.wav,Nhìn con vạ vật giữa trời nắng xót ruột lắm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001331.wav,Theo ông điện lực là lĩnh vực đặc thù nguy hiểm và khá độc hại
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008842.wav,vậy bạn sẽ giữ chỗ đặt của bạn đúng không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003607.wav,Do đó mới dẫn đến việc dùng tay chân hung khí để giải quyết như hôm nay
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009963.wav,Cùng ngồi nhậu còn có Hồ Văn Nhí con ông Phải
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004084.wav,Hồi tưởng lại tâm trạng khi đó điều mà Bộ trưởng nhớ nhất là gì
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005526.wav,Do vậy rất khó để bùng nổ trong ngắn hạn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005651.wav,vui lòng nối máy cho tôi với phòng một hai ba
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001180.wav,Đặc biệt anh em Thành chỉ tiếp xúc bán thuốc lắc cho các con nghiện pê đê
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007201.wav,Về đến nhà bà rồi thì thấy mình vẫn bé tí
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000386.wav,xử lý những tình huống bóng đơn giản thành phức tạp hớ hênh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003864.wav,không anh ta không được phép giảm giá
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002938.wav,sinh viên đi học thì phải có phần mềm để lập trình
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003919.wav,tôi muốn trả xe tại
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001691.wav,anh có thực đơn đặt biệt hằng ngày nào không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_000227.wav,Sẽ đãi ngộ thỏa đáng và tôn vinh thẩm phán N
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000307.wav,vui lòng mang cho tôi một ít giấy viết
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004058.wav,không cám ơn tôi sẽ đi từ tạm taxi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005705.wav,Khi máy bay đã tới sân đỗ tôi mở cửa máy bay
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005264.wav,Sau khi công khai tình cảm hai người không xuất hiện cạnh nhau lần nào
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006595.wav,Quất rửa sạch ngâm vào chậu nước có pha muối
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009839.wav,ti vi tắt tiếng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003496.wav,đừng nhắc đến nó nữa bạn có bao nhiều bài tập phải làm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009708.wav,đồng xu bị kẹt ở đây
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002315.wav,N thành phần chạy đua gồm hai chính đảng chính và nhiều đảng nhỏ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009187.wav,Lối đi dẫn vào nhà vữa bong nham nhở lộ những mảng gạch cổ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006085.wav,phải ban có thể xem phim miến phí trên kênh hbo
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_007387.wav,Xét về mặt phong độ đội khách đang trội hơn hẳn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009032.wav,bây giờ có bao nhiêu phụ nữ nhật bản làm việc ngoài nhà mình
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002064.wav,chỉ có hai mẹ con bà góa cho bà ăn mày ăn và ngủ nhờ nên được cứu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006472.wav,quí vị có thay đổi gì quan trọng trong cách sống không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003281.wav,Hưởng không khí của tự do làm những gì mình thích
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006479.wav,sau khi nổ súng hai tên cướp lên vọt đi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005454.wav,vâng ông ấy là cha tôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011281.wav,tôi bị sốt nhẹ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010026.wav,Từ ngày lấy chồng mình toàn ăn tết Bắc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009908.wav,người thu gom rác đến vào thứ tư
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_004272.wav,đoán xem hôm qua tôi gặp ai
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008533.wav,thùy dung cũng dừng bước ở nội dung đôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009831.wav,Gần một tuần sau bão dãy nhà này vẫn ngổn ngang gạch đá
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009097.wav,các nữ công nhân làm ca đêm
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009298.wav,Khi bay tôi cảm thấy mình như được tái sinh vậy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006585.wav,Đầu tiên là rối loạn sinh lý như mất ngủ bỏ bê ăn uống
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002852.wav,Các hoạt động của iOS 5 được tích hợp mạng xã hội Twitter chặt chẽ
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003367.wav,do còn lượng nước trong cồn nhiều hơn nên động cơ ít bị nóng hơn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004935.wav,Nói về con trai Hiếu Hiền mắt anh chị lại lấp lánh niềm vui
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005517.wav,công nghiệp khủng hoảng và thiếu vắng nhiều tên tuổi lớn nhưng triển lãm vào loại lớn nhất thế giới vẫn không thiếu vẻ đẹp của những người mẫu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011783.wav,bạn có thường xuyên chơi golf không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_011735.wav,Đằng này bị cáo còn ngập vào cá độ cờ bạc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001190.wav,Người hài hước cũng có kỹ năng thông tin làm việc nhóm tốt hơn người bình thường
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_002397.wav,tuy nhiên để tìm được nhà vừa ý mà giá cả phù hợp là rất khó
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006159.wav,tôi nghĩ chân trái của tôi bị gẫy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005508.wav,chân dung các trùm lừa đảo
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004435.wav,Đôi khi đối phương chỉ muốn được một mình yên tĩnh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000926.wav,vui lòng mang cho tôi một ít nước uống
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008136.wav,thời tiết quá xấu phải không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012072.wav,đưa vào vườn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003618.wav,Có thí sinh thành công có thí sinh thất bại
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011708.wav,một em học sinh luôn giành điểm a ở trường này đã bị đánh cho đến khi bất tỉnh trong khi những kẻ tấn công hát những câu nhục mạ người hoa vào mặt em
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008673.wav,bạn có số điện thoại của hãng mà bạn đang tìm không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003126.wav,đôi giày này quá cao với tôi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005039.wav,Máy chạy trên nền tảng hệ điều hành Windows 7 Home Premium
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007622.wav,những người có làn da mẫn cảm cũng tránh sử dụng cách này
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006561.wav,được rồi tôi khuyên bạn nên mua một con búp bê xinh đẹp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006367.wav,Đối tượng khai nhận đi mua về sử dụng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009147.wav,nghe đây có vài cách hay để làm cái này
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_012722.wav,hàng hóa được để lại đâu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009848.wav,không chống cự được quá uất ức chị uống thuốc sâu
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008491.wav,Trong khi đó những người khác cũng trao đổi danh thiếp làm quen với nhau
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_010993.wav,Đàn ông khác phụ nữ ở chỗ họ rất thích khoa trương
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009629.wav,cần nhìn xa hơn những hiệp định thương mại
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005800.wav,bên trong lộ ra những hình ảnh tù binh ốm yếu gầy gò
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005884.wav,càng sớm càng tốt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009784.wav,theo chiều hướng không tốt đẹp hay tốt đẹp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011350.wav,cảnh sát sau đó bắn y chết y trong khi y đang giữ một con tin
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006277.wav,nó như thế nào có phải nó rất đẹp với tôi không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004446.wav,Quá trình mở cống phân lũ tôi với ông như hình với bóng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008323.wav,Bố chị từng là giáo viên dạy văn sau chuyển sang làm công nhân xây dựng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003738.wav,Thiếu i ốt trẻ sẽ bị bướu cổ kém thông minh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006105.wav,ngân hàng đông á gây thất vọng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006750.wav,anh thật sự rất tử tế vì đã dành ra thời gian của anh
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_013011.wav,xin hãy nhận lời chia buồn thành thật nhất của tôi về việc anh mất người thân
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009084.wav,mẫu này chiếm sáu mốt phần trăm tổng số bán được của hãng và hai bảy phần trăm thị phần xe nghĩa là nhiều hơn tất cả các sản phẩm khác cộng lại
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006167.wav,Hình ảnh tiền công đức vứt bừa bãi hay
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005944.wav,có cuộc đi chơi bằng tàu nào bao gồm luôn ăn trưa hoặc ăn tối không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001846.wav,Chị hối hận ăn năn vì những cuộc tình đã qua
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_008515.wav,Mới đi xem Phố Đông Vila về Nhà mẫu đẹp mà giá chát quá
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005542.wav,tôi xin chúc anh mau hồi phục
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000423.wav,các mảnh có rìa sắc được tha vào cán gỗ và gắn chặt bằng nhựa thông
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_001961.wav,Kinh khủng ăn có vị chát và thấy ngang ngang
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_004571.wav,Nhưng với tôi nó lại là điều hết sức tự nhiên
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002435.wav,So về kích thước Peugeot 508 ở tầm giữa so với 407 và 607
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_003958.wav,bà vừa mất tối hôm qua và chúng tôi đã quyết định sẽ đưa ông vào viện dưỡng lão
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_005608.wav,khi nàng chợp mắt thì tôi nhẹ nhàng lắc lư để ru nàng đi sâu vào cõi mộng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_009051.wav,Lúc ăn cho tí hạt tiêu điểm mấy cái rau mùi dùng lúc đương nóng hổi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_011382.wav,đây là quầy thủ tục của hàng không ABC phải không
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001727.wav,đến ngày ấy nhân viên cửa hàng khất thiếp mà không ghi phiếu hẹn cho anh hùng
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_001186.wav,tôi ổn tôi cảm thấy tốt
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_009976.wav,anh làm gì mà ầm ĩ khó chịu vậy
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_002668.wav,Index thay thế cho dòng đầu cơ đang thoái trào
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_006102.wav,Đà Nẵng đến Bình Thuận mây thay đổi ngày nắng đêm không mưa
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_000906.wav,hàng đống bưởi
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_005759.wav,Dân ở đây nhai thuốc thay vì hút thuốc
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_008348.wav,bạn đến văn phòng bằng cách nào
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set002_V0.1_003126.wav,Tao với mày học chung trường mỗi tội khác lớp
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_007799.wav,đây quả thực là một sự giúp đỡ to lớn
/home/jupyter-toanlm/multitask/stt/wav_16k/FPTOpenSpeechData_Set001_V0.1_006091.wav,lỗ lần đầu sau bảy mươi năm ngày hai bảy tháng mười hãng cho biết một thập kỷ phát triển như vũ bão đã kết thúc và sẽ nhận mức lỗ lần đầu tiên kể từ năm ngoái
